Gene Symbol	DMSO_A	DMSO_B	DMSO_C	AZA_2h_A	AZA_2h_B	AZA_2h_C	AZA_48h_C	AZA_48h_B	AZA_48h_C			
1700112J16Rik	1	0	0	0	1	0	0	2	0			
Ino80e	3797	3475	3119	3443	3521	3330	2728	3077	3431			
Blvrb	731	723	701	946	885	833	568	528	536			
Pgam1-ps2	32	28	13	26	36	20	68	14	21			
Spib	29	13	24	17	12	21	16	23	30			
Sertad3	297	423	344	380	328	359	335	332	412			
Hirip3	7745	7400	6903	6093	5959	6018	4708	4975	5866			
Sertad1	196	266	181	262	229	242	194	183	267			
Sae1	13763	13914	12854	13693	13125	13237	10393	11178	12250			
Lysmd4	4	2	2	8	6	4	12	32	24			
Nox4	0	0	0	0	0	0	0	0	0			
Zc3h4	7013	7084	6370	6736	6887	6612	4891	5328	6458			
Prx	285	315	245	432	412	428	266	294	333			
Gm15541	4	4	4	4	10	8	6	4	2			
Gm45508	0	0	0	0	0	0	0	0	0			
Gm45509	1	0	0	0	0	0	0	3	1			
Gm45510	0	0	0	0	0	0	0	0	0			
Tmem160	1247	1386	1297	1587	1567	1337	1185	1275	1320			
Hipk4	18	12	14	29	14	20	19	15	12			
Ilk	4867	4781	4502	5003	4548	4458	4045	4202	4599			
Taok2	5013	4648	4393	5940	5967	5805	4286	4480	5062			
Tyr	0	0	0	0	0	0	0	0	0			
Taf10	4003	4195	3920	4707	4475	4399	3369	3902	3805			
Npas1	15	17	6	4	5	8	27	29	23			
n-R5s151	6	0	2	2	2	1	2	0	1			
Pold1	12055	12099	10864	13325	13298	12610	7844	8768	9263			
Grm5	20	8	12	28	8	10	14	4	10			
Gm44926	0	0	0	0	0	0	0	0	0			
Gm44927	0	0	0	0	0	0	0	0	0			
Mir7053	2	0	2	1	0	2	0	1	2			
Gm44848	0	0	0	0	0	0	0	0	0			
Gm44833	0	0	0	0	0	0	0	0	0			
Gm44847	0	0	0	0	0	2	0	0	0			
Arhgap35	10307	10403	9636	9069	9237	9539	7488	8187	9242			
Gm24249	0	0	0	0	0	0	0	0	0			
Gm17826	0	0	0	0	0	0	0	0	0			
Gm44846	0	0	0	0	0	0	0	0	0			
Gm17981	2	2	0	4	4	2	4	0	4			
Gm29443	0	0	0	0	0	0	0	0	0			
Gm44589	2	0	0	0	0	1	0	3	0			
Gm29442	0	0	0	0	0	0	0	0	0			
Gm24708	0	0	0	0	1	0	0	0	0			
Gm29725	0	0	2	0	0	0	0	0	1			
Tmem219	629	671	627	693	696	585	404	525	494			
Pld3	1207	1239	1123	1156	1068	954	998	1246	1339			
Ceacam-ps1	0	0	0	0	0	0	0	0	0			
Gm20650	0	2	3	2	4	4	2	3	3			
Gm23445	0	0	0	0	0	0	0	0	0			
Ceacam15	0	0	0	0	0	0	0	0	0			
Gm8209	0	0	0	1	0	0	0	0	0			
Gm5586	52	50	42	28	25	38	44	28	34			
Kctd13	929	938	801	1086	984	989	605	728	835			
Gm44735	2	0	4	2	2	2	1	0	1			
Ceacam9	0	0	0	0	0	0	0	0	0			
Gm21984	3	4	6	2	1	0	2	0	1			
Ctsc	0	6	0	2	2	4	2	4	8			
Asphd1	72	81	80	55	88	116	94	107	167			
Gm44751	0	0	0	0	0	0	0	0	0			
Gm25345	0	0	0	0	0	0	0	0	0			
Tpp1	2704	2750	2470	2176	2154	2125	2227	2317	2849			
Mef2a	2051	2146	1968	1904	1705	1743	1715	1922	2185			
Gm44667	10	4	1	4	4	12	3	10	14			
Gm44668	0	0	0	0	0	0	0	0	0			
Ap2s1	3063	2917	2631	3303	3138	3088	2151	2284	2486			
Gm33926	2	0	0	0	0	0	0	0	0			
Rab38	0	0	0	0	0	0	0	0	0			
Gm15661	0	0	0	0	0	0	0	0	0			
Rps13-ps2	129	124	71	86	116	93	105	83	161			
Gm8183	0	0	0	0	0	0	0	0	0			
Gm6240	0	0	0	0	0	0	0	0	0			
Gm45144	0	0	0	0	0	0	0	0	0			
Dchs1	3987	3755	3725	4229	4705	4551	3596	4122	4602			
Slc1a5	4686	4378	3911	3933	4174	3926	3191	3561	4365			
Gm15645	2	1	5	2	2	2	1	2	0			
Fkrp	1071	1069	930	1110	1071	1150	821	962	1073			
Mrpl17	3057	3001	2822	3358	2786	2834	2191	2540	2800			
Gvin-ps1	0	0	0	0	0	0	0	0	0			
Gvin-ps1	0	0	0	0	0	0	0	0	4			
Gm45684	0	0	0	0	0	0	0	0	0			
2310022A10Rik	1501	1446	1290	1683	1640	1569	1018	1234	1176			
Gvin2	0	0	0	0	0	0	0	0	0			
Gm20663	0	0	0	0	0	0	0	0	0			
Gvin-ps2	0	0	0	0	0	0	0	0	0			
Gm27228	0	0	0	0	0	0	0	0	0			
Gvin-ps3	0	0	0	0	0	0	8	12	11			
Gm27149	0	0	0	0	0	0	0	3	0			
Gm8982	0	0	0	0	0	0	0	0	0			
Gvin1	0	0	0	0	0	0	0	0	0			
Gvin-ps4	0	0	0	0	0	0	0	0	0			
Gm27150	0	0	0	0	0	0	0	0	0			
Gvin-ps5	0	0	0	0	0	0	0	0	0			
Gvin-ps6	0	0	0	0	0	0	0	0	0			
Gm22372	0	0	0	0	0	0	0	0	0			
Gvin-ps7	0	0	0	0	0	0	0	0	0			
Gvin3	0	0	0	0	0	0	0	0	0			
Olfr693	0	0	0	0	0	0	0	0	0			
Olfr694	0	0	0	0	0	0	0	0	0			
Gm44857	0	0	0	0	0	0	0	0	0			
Olfr695	0	0	0	0	0	0	0	0	0			
Olfr696-ps1	0	0	0	0	0	0	0	0	0			
Tmem135	747	702	624	579	508	516	456	545	585			
Gm44704	0	0	0	0	0	0	0	0	0			
Olfr697	0	0	0	0	0	0	0	0	0			
Gm44995	2	0	0	0	0	0	0	2	2			
Gm44996	0	0	0	0	0	0	2	4	2			
Lrrc28	369	443	503	470	411	429	343	350	436			
Gm23233	0	0	0	0	0	0	0	0	0			
Fzd4	161	121	122	142	142	164	114	118	149			
Gm32983	0	0	0	0	0	0	0	0	0			
Olfr698	0	0	0	0	0	0	0	0	0			
Gm45100	0	0	0	0	0	0	0	0	0			
AI314278	2	0	0	0	0	0	0	0	0			
Olfr699	0	0	0	0	0	0	0	0	0			
Prss23	0	2	0	0	0	0	0	0	0			
Olfr700	0	0	0	0	0	0	0	0	0			
4930458B22Rik	0	0	0	0	0	0	0	0	0			
Prss23os	0	0	0	0	0	0	0	0	0			
Gm45064	0	0	0	0	0	0	0	0	0			
Gm2546	8	6	4	4	9	4	3	4	2			
A230065N10Rik	0	0	0	0	0	0	0	0	0			
Nr1h2	2686	2529	2369	2842	2861	2784	2026	2275	2414			
Sez6l2	266	338	314	365	341	408	536	516	549			
Olfr701	0	0	0	0	0	0	0	0	0			
Olfr702	0	0	0	0	0	0	0	0	0			
Cdiptos	16	38	29	15	28	10	14	12	10			
Olfr703	0	0	0	0	0	0	0	0	0			
Olfr704	0	0	0	0	0	0	0	0	0			
Napsa	0	0	0	2	2	2	0	2	0			
Gm15396	10	4	2	2	4	3	0	10	1			
Me3	0	0	0	0	0	2	0	0	2			
Gm15744	0	0	0	0	0	0	0	0	0			
Gm45793	0	0	0	0	0	0	0	0	0			
Olfr705	0	0	0	0	0	0	0	0	0			
Olfr706	0	0	0	0	0	0	0	0	0			
Olfr707	0	0	0	0	0	0	0	0	0			
Olfr1532-ps1	0	0	0	0	0	0	0	0	0			
Olfr709-ps1	0	0	0	0	0	0	0	0	0			
Olfr710	0	0	0	0	0	0	0	0	0			
Kcnc3	4559	4285	4212	3966	3923	3795	3001	3326	4096			
Ccdc81	0	8	2	4	4	2	8	3	6			
Gm44582	0	0	0	0	0	0	0	0	0			
Gm44832	66	48	44	44	24	23	34	32	49			
Strn4	6366	6576	5746	6465	6583	6363	5116	5285	6187			
Cdipt	2170	2187	2122	2447	2295	2141	1654	1796	1913			
Olfr6	0	0	0	0	0	0	0	0	0			
Ttc23	977	968	897	885	869	939	660	826	835			
Gm44669	1	0	0	0	1	0	0	0	2			
Olfr711	0	0	0	0	0	0	0	0	0			
Olfr712-ps1	0	0	0	0	0	0	0	0	0			
Hikeshi	1761	1770	1621	1641	1792	1570	1442	1635	1714			
Mvp	304	348	291	352	331	341	369	419	487			
Olfr2	0	0	0	0	0	0	0	0	0			
Olfr713	0	0	0	0	0	0	0	0	0			
Pagr1b	0	0	0	0	0	0	0	0	0			
Gm17991	0	0	0	0	0	0	0	0	0			
Olfr714	0	0	0	0	0	0	0	0	0			
Gm45023	0	0	0	0	0	0	0	0	0			
Pagr1a	1	1	0	1	0	1	1	0	0			
Olfr17	0	0	0	0	0	0	0	0	0			
Olfr715b	0	0	0	0	0	0	0	0	0			
Gm45868	0	0	0	0	0	0	0	0	0			
Gm42742	21	18	6	16	19	10	11	16	17			
Synm	38	32	45	48	49	23	38	48	61			
Olfr715	0	0	0	0	0	0	0	0	0			
Gm45102	0	0	2	2	0	2	2	2	0			
Gm7583	0	0	0	0	0	0	0	0	0			
Prrt2	18	18	21	11	19	22	21	11	21			
4833412C05Rik	0	0	0	0	0	0	0	0	0			
Gm34350	0	0	0	0	0	0	0	0	0			
Gm39027	0	1	0	0	0	0	0	0	0			
Olfr716	0	0	0	0	0	0	0	0	0			
Gm44666	0	0	0	0	0	0	0	0	0			
Nlrp14	0	0	0	0	0	0	0	0	0			
Maz	16635	16261	14439	15688	15486	15029	12165	13428	14575			
Gm3765	0	0	0	0	0	0	0	0	0			
Rbmxl2	0	0	0	0	0	0	2	0	2			
Prkd2	538	580	513	537	591	443	548	599	595			
Platr28	0	0	0	0	0	0	0	0	0			
Gm19033	0	0	0	0	0	0	0	0	0			
9330104G04Rik	240	229	211	218	199	188	216	207	245			
Dact3	1010	985	911	1108	1093	907	815	950	985			
2700080J24Rik	0	0	0	0	2	0	0	0	0			
Kif22	6053	6086	5942	5647	5447	5096	4031	4502	4826			
Gm31749	4	9	12	8	9	2	15	9	10			
7SK	0	0	0	0	0	0	0	0	0			
Igf1r	3966	3815	3505	2827	2781	2776	2813	2853	3801			
Akt2	7835	7730	7025	7668	7755	7390	5150	5793	6222			
Syt9	456	582	421	574	474	465	394	425	490			
Gng8	62	63	91	58	82	54	198	160	187			
Zg16	0	0	0	2	0	0	0	0	0			
Gm52980	0	0	0	0	0	0	0	0	2			
Gm44939	0	0	0	0	0	0	0	0	0			
Gm38973	106	132	136	152	103	87	98	110	122			
Gm22747	0	0	0	0	0	0	0	0	0			
Olfml1	2	4	0	0	0	0	2	0	23			
Gm44773	0	0	0	0	0	0	0	0	0			
Pgpep1l	121	78	84	41	38	34	39	49	42			
Ptgir	38	62	54	66	80	42	273	306	303			
AI467606	0	0	0	2	0	0	4	4	12			
Ttc9b	302	376	345	490	433	434	344	343	326			
Gm16157	0	0	0	0	2	0	0	2	2			
Qprt	20	16	28	12	10	18	52	26	41			
Spn	171	152	168	138	171	149	284	353	432			
Calm3	24429	24930	22526	22744	22279	22015	16320	17230	19281			
Gm18561	0	0	0	0	0	0	0	0	0			
Gm44940	2	0	0	0	0	0	0	0	2			
Gm25735	0	0	0	0	0	0	0	0	0			
Pnmal2	3905	3834	3552	3351	3345	3336	2859	2912	3393			
Eed	3269	3314	2949	3292	3045	3221	2248	2293	2843			
Gm25815	1	1	0	0	0	2	2	5	2			
Gm45120	10	4	2	2	3	6	4	11	8			
Pnmal1	185	209	152	224	207	209	199	257	353			
Gm42372	72	34	42	74	55	47	60	84	126			
Ccdc8	0	0	0	0	0	0	38	48	81			
Map3k10	2703	2683	2370	2829	2636	2598	2132	2437	2461			
Gm44684	0	0	0	0	4	0	2	0	2			
Fam169b	8	13	6	16	8	14	18	22	32			
4930405G09Rik	0	0	0	0	0	0	0	0	0			
Gm44888	0	0	0	0	0	0	0	0	0			
E230029C05Rik	52	40	46	42	53	24	18	17	31			
Gm44860	2	0	0	0	2	0	2	2	2			
Gm16158	0	0	0	0	0	0	0	0	0			
Gm44861	0	2	0	6	0	0	0	0	0			
Btf3-ps5	0	0	0	0	0	0	0	0	0			
Zfp607b	200	220	179	204	219	197	218	192	213			
Gm44889	0	0	0	0	0	0	0	0	0			
2310010J17Rik	96	92	58	98	77	70	55	54	82			
4933436H12Rik	0	0	0	0	0	0	0	0	0			
Gm34549	0	0	0	0	0	0	0	0	0			
Gm44886	0	0	0	0	0	0	0	0	0			
Gm44887	0	0	0	0	0	0	0	0	0			
Gm5334	0	0	0	0	0	0	0	0	0			
Gm44692	0	0	0	0	0	0	0	0	0			
Zfp60	2585	2616	2227	2647	2585	2348	1919	2011	2577			
Gm10046	13	14	2	2	4	10	1	8	17			
Zfp626	712	692	639	772	769	792	635	646	801			
Cd2bp2	5797	5513	4948	6012	5601	5731	4143	4391	5115			
Zfp59	527	514	445	585	608	590	404	473	543			
Arrdc4	463	547	541	696	576	453	619	652	886			
Zfp607a	135	117	130	173	170	182	162	118	190			
Gm34664	0	0	0	0	0	0	0	0	0			
Prkcz2	2	0	7	2	4	4	8	0	4			
Gm23795	0	0	0	0	0	0	0	0	0			
Gm44691	0	0	0	0	0	0	0	0	0			
Gm5342	0	0	0	0	0	0	0	0	0			
Ppp5c	5157	5117	4799	5299	5324	5111	4075	4553	5057			
Gm44533	0	0	0	0	0	0	0	0	0			
Ppfibp2	236	245	161	169	215	197	265	288	305			
Gm34838	0	0	0	0	0	0	0	0	0			
Gm38584	0	0	0	0	0	0	0	0	0			
5330417H12Rik	0	0	0	0	0	0	0	0	0			
Zfp974	471	430	414	458	420	421	323	384	381			
4930402F11Rik	0	0	0	0	0	0	0	0	0			
Gm26891	0	7	0	0	0	0	0	4	0			
Gm23815	0	0	0	0	0	2	0	0	0			
Gm44535	0	0	0	0	0	0	0	0	0			
Gm10651	0	2	4	0	8	2	0	4	0			
Gm7627	0	0	0	0	0	0	0	0	0			
Tbc1d10b	3661	3483	3196	3337	3412	3291	2570	2997	3277			
Gm44690	0	0	0	0	0	0	0	0	0			
4933423L19Rik	0	0	0	0	0	0	0	0	0			
Gm24120	0	0	0	0	0	0	0	0	0			
Gm29683	0	0	0	0	0	0	0	0	0			
Zfp780b	667	620	656	758	784	784	491	507	659			
Gm35325	0	0	0	0	0	0	0	0	0			
Gm29327	0	0	0	0	0	0	0	0	0			
Gm44946	5	2	2	0	0	0	2	2	0			
Gm44948	0	2	0	1	0	0	0	0	0			
Zfp850	828	805	658	989	823	799	671	679	741			
Cyb5r2	65	87	59	65	79	89	70	62	93			
Nr2f2	2215	2274	1914	1969	2017	1986	1651	1903	1948			
Gm45040	0	0	0	0	0	0	0	0	0			
Mylpf	57	40	34	36	12	13	36	28	53			
Ovch2	0	0	0	0	0	0	0	0	0			
Hif3a	86	68	85	66	44	38	116	96	140			
B130024G19Rik	30	12	16	14	14	2	6	4	19			
4833404L02Rik	0	0	0	0	0	0	0	0	0			
Gm28258	0	0	0	0	0	0	0	0	0			
Olfr467	0	0	0	0	0	0	0	0	0			
Gm44532	0	0	0	0	0	0	0	0	0			
Olfr468-ps1	0	0	0	0	0	0	0	0	0			
Gm7656	0	0	2	0	0	0	0	0	0			
Gm44811	0	0	0	0	0	0	0	0	0			
Gm35842	0	0	0	0	0	0	0	0	0			
Gm44813	0	0	0	1	0	0	0	0	0			
Olfr469	0	0	0	0	0	0	0	0	0			
Gm44812	0	0	2	0	0	0	0	0	0			
Gm5002	0	0	0	0	0	0	0	0	0			
Gm44809	0	0	0	0	0	0	0	0	0			
Psmc4	9100	9285	8335	10957	9898	9789	7212	7758	8382			
Gm44808	0	0	0	0	0	0	0	0	0			
5S_rRNA	0	0	0	0	0	0	0	0	0			
Olfr470	0	0	0	0	0	0	0	0	0			
Gm44744	4	0	0	1	0	0	0	1	0			
Olfr471-ps1	0	0	0	0	0	0	0	0	0			
Psg16	13	16	20	12	16	11	52	31	39			
Gm10156	2	4	16	4	4	0	2	2	2			
Gm45219	0	0	0	0	0	0	0	0	0			
Gm7287	4	5	2	7	2	3	6	3	2			
Gm42397	0	0	0	0	0	0	0	0	0			
Gm34783	0	0	0	0	0	0	0	0	0			
Olfr472	0	0	0	0	0	0	0	0	0			
Gm36011	0	0	0	0	0	0	0	0	0			
Ceacam3	0	0	0	0	0	0	0	0	0			
Gm45032	0	0	0	0	0	0	0	0	0			
Gm39033	0	0	0	0	0	0	0	0	0			
Olfr473	0	0	0	0	0	0	0	0	0			
6030442E23Rik	0	0	0	0	0	0	0	0	0			
Gm9449	1	2	0	1	2	2	1	1	2			
Olfr474	0	0	0	0	0	0	0	0	0			
Psg29	0	0	0	0	0	0	0	0	0			
Olfr476	0	0	0	0	0	0	0	0	0			
Olfr477	0	0	0	0	0	0	0	0	0			
Gm6702	2	2	0	0	0	0	1	0	0			
Gm29328	0	0	0	0	0	0	0	0	0			
Gm32772	0	0	0	0	0	0	0	2	0			
Gm45066	0	0	0	0	0	0	0	0	0			
Gm10172	0	0	0	0	0	0	0	0	0			
Fcgbp	0	0	0	12	2	0	0	2	0			
Gm32846	0	0	0	0	0	0	0	0	0			
Olfr478	0	0	0	0	0	0	0	0	0			
Gm29295	0	0	0	0	0	0	0	0	0			
Gm24356	0	0	0	0	0	0	0	0	0			
Gm44689	0	0	0	0	0	0	0	0	0			
Gm5418	0	0	0	0	0	0	0	0	0			
Gm7675	1	0	0	0	0	0	0	0	0			
Gm44688	0	0	0	0	0	0	0	0	0			
Gm9519	0	0	0	0	0	0	0	0	0			
Olfr479	0	0	0	0	0	0	0	0	0			
Gm17988	0	0	0	0	0	0	0	0	0			
Septin1	138	159	130	189	167	116	119	120	146			
4930441H08Rik	0	0	0	0	0	0	0	0	0			
Olfr480	0	0	0	0	0	0	0	0	0			
Gm36633	0	0	0	0	0	0	0	0	0			
Psg-ps1	0	0	0	0	0	0	0	0	0			
1700011C11Rik	0	0	0	0	0	0	0	0	0			
Gm45150	0	0	0	0	0	0	0	0	0			
Olfr481	0	0	0	0	0	0	0	0	0			
Zfp553	3245	3161	2865	3757	3571	3567	2900	3095	3586			
Gm45375	0	0	0	0	0	0	0	0	0			
Zfp771	1819	1849	1708	2334	2246	1982	1937	2145	2247			
9530053A07Rik	277	281	241	202	247	206	165	204	217			
Ceacam5	0	0	0	0	0	0	0	0	0			
Dctpp1	4134	4173	3969	4704	3937	3830	2662	3258	3129			
Gm31024	75	64	55	67	63	68	51	54	48			
Gm6065	2	1	0	1	1	1	4	2	2			
Sephs2	2877	3064	2694	2904	2910	2699	2448	2592	2851			
Gm45149	0	0	0	0	0	0	0	0	0			
Gm44729	22	18	8	14	14	19	8	7	15			
Olfr482	0	0	0	1	0	0	0	0	0			
Gm17511	0	0	0	4	0	0	0	2	0			
Gm4199	0	0	0	0	0	0	0	0	0			
Ceacam14	0	0	0	0	0	0	0	0	0			
Gm31897	0	4	0	2	0	0	0	2	4			
Olfr483	0	0	0	0	0	0	0	0	0			
U7	0	0	0	0	0	0	0	0	0			
Myh14	714	711	734	476	550	483	620	670	823			
Mctp2	0	0	0	0	0	0	0	0	0			
Gm5155	0	0	0	0	0	0	0	0	0			
Olfr484	0	0	0	0	0	0	0	0	0			
Fbl	10220	10190	9286	11266	11054	11307	7554	8050	8944			
Olfr485	0	0	0	0	0	0	0	0	0			
Gm36696	0	0	0	0	0	0	0	0	0			
Olfr486	0	0	0	0	0	0	0	0	0			
Gm45715	0	0	0	0	0	0	0	0	0			
Gm18944	0	0	0	0	0	0	0	0	0			
Gm37620	0	0	0	0	0	0	0	0	0			
Ceacam11	0	0	0	0	0	0	0	0	0			
Gm28745	0	0	0	0	0	0	0	0	0			
Gm18256	0	2	0	0	0	0	0	0	0			
Olfr487	0	0	0	0	0	0	0	0	0			
Rpl17-ps10	23	66	40	42	46	76	74	47	74			
2310016G11Rik	0	6	2	0	3	6	4	12	0			
Gm28744	0	0	0	0	0	0	0	0	0			
Kansl2-ps	14	9	10	21	17	27	17	13	8			
Gm7693	0	0	0	0	0	0	0	0	0			
Olfr488	0	0	0	0	0	0	0	0	0			
Gm6007	0	0	0	0	0	0	0	0	0			
Gm5335	0	0	0	0	0	0	0	0	0			
Olfr489-ps1	0	0	0	0	0	0	0	0	0			
Gm44725	0	0	0	0	0	0	0	0	0			
Gm6567	12	22	14	6	13	4	14	21	14			
Ceacam13	0	0	0	0	0	0	0	0	0			
4933435G04Rik	23	29	25	34	21	18	50	83	59			
Olfr490	0	0	0	0	0	0	0	0	0			
Gm44594	0	0	0	0	0	0	0	0	0			
Gm28746	2	2	0	6	0	2	0	3	1			
Gm5322	0	2	0	0	0	0	0	0	0			
Gm20083	0	2	0	0	0	0	2	0	2			
Gm30075	3	2	2	6	8	5	0	2	10			
Izumo2	0	0	0	0	0	0	0	0	0			
Olfr491	0	0	0	0	0	0	0	0	0			
4930429H19Rik	0	0	0	0	0	0	0	2	0			
Olfr492	0	0	0	0	0	0	0	0	0			
Olfr493	0	0	0	0	0	0	0	0	0			
A730056A06Rik	326	355	288	326	298	341	190	202	216			
Olfr494	0	0	0	0	0	0	0	0	0			
Gm45392	0	0	0	0	0	0	0	0	0			
Olfr495	0	0	0	0	0	0	0	0	0			
Olfr496-ps1	0	0	0	0	0	0	0	0	0			
Ceacam12	0	0	0	0	0	0	0	0	0			
Olfr497	0	0	0	0	0	0	0	0	0			
Gm44611	0	0	0	0	0	0	0	0	0			
Gm44613	0	2	0	0	0	0	0	0	0			
Olfr498	0	0	0	0	0	0	0	0	0			
Olfr499-ps1	0	0	0	0	0	0	0	0	0			
Olfr500-ps1	0	0	0	0	0	0	0	0	0			
Olfr501-ps1	0	0	0	0	0	0	0	0	0			
Igfl3	0	0	0	0	0	0	0	0	0			
Gm9521	0	1	4	0	0	1	0	2	0			
Olfr502	0	0	0	0	0	0	0	0	0			
Gm5053	0	0	0	0	0	0	0	0	0			
Olfr503	0	0	0	0	0	0	0	0	0			
Mill1	0	0	0	0	0	0	0	0	0			
Olfr504	0	0	0	0	0	0	0	0	0			
Gm33626	0	0	0	0	0	0	0	0	0			
Rgma	8288	7698	7361	8946	9595	9472	6144	6734	7087			
Gm18410	0	0	0	0	0	0	0	0	0			
Gm44865	0	0	0	0	0	0	0	0	0			
Gm44758	36	37	35	54	67	41	41	26	50			
Gm44645	523	561	526	582	714	770	463	561	622			
Olfr505-ps1	0	0	0	0	0	0	0	0	0			
Gm19127	0	1	0	0	1	0	0	0	0			
Dyrk1b	447	562	422	703	711	650	630	666	765			
Gm45011	0	4	0	4	0	2	6	5	0			
Gm18672	0	0	0	0	0	0	0	0	0			
Eid2	1149	1136	1077	1335	1334	1295	937	1150	1165			
Psg18	0	0	0	0	0	0	0	0	0			
Eid2b	867	843	685	769	729	658	470	585	628			
Gm5997	2	0	0	0	0	0	0	0	0			
Gm45104	76	50	74	75	80	52	85	58	120			
Olfr506	0	0	0	0	0	0	0	0	0			
Olfr507	0	0	0	0	0	0	0	0	0			
Selenov	86	40	70	40	27	26	39	42	70			
Olfr508	0	0	0	0	0	0	0	0	0			
Zfp473	153	126	101	144	140	121	89	92	140			
Psg28	0	0	0	0	0	0	0	0	0			
Gm44871	0	0	0	0	0	0	0	0	0			
Gm8314	0	0	0	0	0	0	0	0	4			
Olfr509	0	0	0	0	0	0	0	0	0			
Psg26	0	0	0	0	0	0	0	0	0			
Gm45156	0	0	0	0	0	0	0	0	0			
Gm4880	0	0	1	2	0	0	0	0	0			
Olfr510	0	0	0	0	0	0	0	0	0			
Olfr511-ps1	0	0	0	0	0	0	0	0	0			
Psg25	0	0	0	0	0	0	0	0	0			
Gm26062	0	0	0	0	0	0	0	0	0			
Dll3	7057	7080	6603	5249	5135	5015	6998	7752	7950			
Olfr512	0	0	0	0	0	0	0	0	0			
Psg27	0	0	0	0	0	0	0	0	0			
Olfr513	0	0	0	0	0	0	0	0	0			
Gm45232	0	0	0	0	0	0	0	0	0			
Gm19091	0	0	0	0	0	0	2	0	0			
Olfr514	0	0	0	0	0	0	0	0	4			
Olfr515-ps1	0	0	0	0	0	0	0	0	0			
Gm44657	0	0	0	0	0	0	0	0	0			
Psg23	0	0	0	0	0	0	0	2	0			
Gm19092	0	0	0	0	2	0	0	0	0			
Gm44656	0	0	0	0	0	0	0	0	0			
Olfr516	0	0	0	0	0	0	0	0	0			
Gm17992	0	0	0	0	0	0	0	0	0			
Timm50	7695	7830	7492	8454	7702	7321	5308	5952	6214			
Olfr517	0	0	0	0	0	0	0	0	0			
Psg21	0	0	0	0	0	0	0	0	0			
Gm44654	0	0	0	0	0	0	0	0	0			
Psg20	0	0	0	0	0	0	0	0	0			
Gm44655	0	0	0	0	0	0	0	0	0			
Olfr518	0	0	0	0	0	0	0	0	0			
Gm44563	0	0	0	0	0	0	0	0	0			
Olfr519	0	0	0	0	0	0	0	0	0			
Nlrp10	0	2	0	2	2	2	0	0	0			
Psg22	0	0	0	0	0	0	0	0	0			
Gm44564	0	0	0	0	0	0	0	0	0			
Gm44566	0	0	0	0	0	0	0	0	0			
Gm44565	0	0	0	0	0	0	0	0	0			
Eif3f	11836	12376	10745	12977	12069	11961	9857	10972	11947			
Gm24464	0	0	0	0	0	0	0	0	0			
Gm44561	0	0	0	0	0	0	0	0	0			
Sycp1-ps1	0	0	0	0	0	0	0	0	0			
Vrk3	1896	1828	1728	1742	1853	1712	1458	1505	1840			
Gm29791	0	0	0	1	0	0	6	0	0			
Psg19	0	0	0	0	0	0	0	0	0			
Gm19126	0	0	0	0	0	0	0	0	0			
Psg17	0	0	0	0	0	0	0	0	0			
Gm18855	0	0	0	0	0	0	0	0	1			
Atf5	5933	5846	5267	6108	5796	5655	6080	6316	6986			
Chd2	4241	4026	3643	4042	4274	4275	3188	3548	4560			
Gm44553	4	0	5	0	2	0	0	4	4			
Gm44552	2	2	0	2	0	0	0	0	3			
C130083A15Rik	2	0	0	0	0	0	0	0	0			
Gm44686	0	1	0	2	0	4	0	0	0			
Nup62	6082	5941	5455	6728	6584	6621	4517	4901	5243			
Tub	1778	1832	1573	1963	1927	1951	1468	1790	1769			
Chaserr	940	980	746	815	789	731	744	781	966			
Gm44734	0	0	0	0	0	0	0	0	0			
Gm44738	0	0	0	0	0	0	0	3	0			
Gm44737	3	6	8	4	2	8	2	17	8			
Gm26176	0	0	0	0	0	0	0	0	0			
7SK	0	0	0	0	0	0	0	0	0			
Gm44736	0	0	0	0	0	0	0	0	0			
Gm44739	2	0	0	0	0	0	0	0	0			
Gm4971	0	0	0	0	0	0	0	0	0			
Mill2	0	0	0	0	0	0	0	0	0			
Idi1-ps4	0	0	0	0	0	0	0	0	0			
Gm45007	4	0	0	0	0	4	4	6	6			
A830073O21Rik	8	0	3	1	4	4	6	4	4			
Ric3	686	650	612	946	852	754	479	488	607			
Gm25450	0	0	0	0	0	4	0	0	0			
Pglyrp1	0	0	0	0	0	0	2	0	3			
Il4i1	47	41	52	58	81	47	57	43	31			
Fam174b	427	526	339	320	382	255	563	597	666			
Gm45005	0	0	0	0	0	0	0	0	0			
Lmo1	418	421	358	535	567	483	506	473	537			
Gm44781	0	0	0	0	0	0	0	0	0			
Gm45024	0	0	0	0	0	0	0	0	0			
Gm10619	0	0	0	0	0	0	0	0	0			
Gm45006	0	0	0	0	0	0	0	0	0			
Gm21269	0	0	0	0	2	0	0	0	0			
Mir7234	0	0	0	0	0	0	0	0	0			
St8sia2	233	245	157	205	179	179	242	290	285			
Gm45003	0	0	0	0	0	0	0	0	0			
Gm38143	0	0	0	0	0	0	0	0	0			
Gm45004	0	0	0	0	0	0	0	0	0			
Supt5	11891	11900	11418	11954	11852	11971	10739	11671	13370			
Ccdc61	1283	1339	1210	1168	1286	1172	906	1056	1193			
Itgal	72	66	50	36	32	34	52	70	56			
Gm44709	9	18	24	7	7	7	9	7	4			
Nova2	1729	1751	1650	1910	1752	1690	1557	1572	1837			
Rps16	32252	33883	30841	37148	31421	31450	27894	31610	32829			
